"id","date","uri","uri_lvl_0","uri_lvl_1","uri_title","session_key"
15208,2024-06-18 23:36:06.492 +0700,http://yudopr.dev/wsoyanz.php/,"404",,Halaman tidak ditemukan,zvjx2b4uflx36z2rc1pp2rzeodd9gkzn
15207,2024-06-18 23:36:05.563 +0700,http://yudopr.dev/wp-p.php7/,"404",,Halaman tidak ditemukan,zvjx2b4uflx36z2rc1pp2rzeodd9gkzn
15206,2024-06-18 23:36:04.808 +0700,http://yudopr.dev/alfanew.php/,"404",,Halaman tidak ditemukan,zvjx2b4uflx36z2rc1pp2rzeodd9gkzn
15205,2024-06-18 23:36:04.435 +0700,http://yudopr.dev/alfa-rex.php7/,"404",,Halaman tidak ditemukan,zvjx2b4uflx36z2rc1pp2rzeodd9gkzn
15204,2024-06-18 23:36:03.503 +0700,http://yudopr.dev/updates.php/,"404",,Halaman tidak ditemukan,zvjx2b4uflx36z2rc1pp2rzeodd9gkzn
15203,2024-06-18 23:36:01.807 +0700,http://yudopr.dev/avaa.php/,"404",,Halaman tidak ditemukan,zvjx2b4uflx36z2rc1pp2rzeodd9gkzn
15202,2024-06-18 23:36:00.139 +0700,http://yudopr.dev/cloud.php/,"404",,Halaman tidak ditemukan,zvjx2b4uflx36z2rc1pp2rzeodd9gkzn
15201,2024-06-18 22:46:57.492 +0700,http://yudopr.dev/,home,,Home,zs6aqtobo4cv52mdn6jqk17hqu8ta84c
15200,2024-06-18 22:46:57.350 +0700,http://yudopr.dev/,home,,Home,"7m7t0ati4pq8p83srbtyk9pc6wnpmkak"
15199,2024-06-18 22:46:57.090 +0700,http://yudopr.dev/,home,,Home,yjxzbsu4r3qaoil3eav8v0x5hnb5g8bu
15198,2024-06-18 21:17:50.110 +0700,http://yudopr.dev/,home,,Home,hhmcxlo63b88jiehsdyhcpcmmokv0nd2
15197,2024-06-18 20:34:37.247 +0700,http://yudopr.dev/.env/,"404",,Halaman tidak ditemukan,rkex5y454q77vtpwc9jthc2b0n1v8c37
15196,2024-06-18 19:41:05.988 +0700,http://yudopr.dev/,home,,Home,cxwpv40xqzw48cjqrjb5d813q30h6sid
15195,2024-06-18 18:45:41.047 +0700,http://yudopr.dev/,home,,Home,"48fd78rpus5e2ob9rtioplv046pijovt"
15194,2024-06-18 18:32:42.695 +0700,http://yudopr.dev/,home,,Home,zl5ieahlffu7mckm5bf1ekk6zp6zdrnr
15193,2024-06-18 18:32:41.556 +0700,http://yudopr.dev/,home,,Home,zl5ieahlffu7mckm5bf1ekk6zp6zdrnr
15192,2024-06-18 18:22:31.967 +0700,http://yudopr.dev/blog/,blog,,,j5k50s6m4jstl5fgh72h4abz3hdryjg7
15191,2024-06-18 15:58:59.386 +0700,http://yudopr.dev/,home,,Home,csezay6b0roqkd8ufupbmqlaclb4dgzs
15190,2024-06-18 15:08:45.390 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),t5q47nwqcp623p1mbja2dgn7qiorheic
15189,2024-06-18 14:01:45.985 +0700,http://yudopr.dev/blog/,blog,,,mw26dk05ty68jkvbwto5sw8mogong0e8
15188,2024-06-18 12:25:08.764 +0700,http://yudopr.dev/inputs.php/,"404",,Halaman tidak ditemukan,ale3eyiov5wvctrypmrxlhs4sbbl4m55
15187,2024-06-18 11:19:57.825 +0700,http://yudopr.dev/blog/regresi-linear/,blog,regresi-linear,Regresi Linear (Linear Regression),wcpq8h827cz3pe5nrzsyqd86475mqfh0
15186,2024-06-18 10:24:47.343 +0700,http://yudopr.dev/,home,,Home,oyxluch2ea5jz5q0c4ha1s5bv1j4qc4u
15185,2024-06-18 09:49:13.137 +0700,http://yudopr.dev/,home,,Home,mb278u298nqj9lfk3cybtu1dbsugbkkh
15184,2024-06-18 09:24:13.270 +0700,http://yudopr.dev/blog/,blog,,,"231a7qgxtj6bfz4ksgkbmft1ngo7e50z"
15183,2024-06-18 07:59:55.712 +0700,http://yudopr.dev/pass.php/,"404",,Halaman tidak ditemukan,"9u59c8z6fckjqo487c6vbrdo5grn2d3e"
15182,2024-06-18 07:59:54.869 +0700,http://yudopr.dev/reset.php/,"404",,Halaman tidak ditemukan,"70wo5j9i5e463itkz4cbtjzdtwqbcwuf"
15181,2024-06-18 07:59:50.808 +0700,http://yudopr.dev/emergency.php/,"404",,Halaman tidak ditemukan,p1f7jvidn4p0miff5dgydj1t5bgokuwl
15180,2024-06-18 05:59:39.417 +0700,http://yudopr.dev/,home,,Home,kao6xoixkzc3zpnn0s26pjhptpgsaj9p
15179,2024-06-18 05:59:38.662 +0700,http://yudopr.dev/,home,,Home,kao6xoixkzc3zpnn0s26pjhptpgsaj9p
15178,2024-06-18 05:37:23.527 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),"5jqslzquccazqy5i6bzs7o9lvp5zmri2"
15177,2024-06-18 03:36:53.152 +0700,http://yudopr.dev/wp-ver.php/,"404",,Halaman tidak ditemukan,tg440ztv63gt7rfxurafw2brltjvi280
15176,2024-06-18 01:21:36.016 +0700,http://yudopr.dev/,home,,Home,"9n8m5dywcucuaq6pcdur0yb0ols6tptn"
15175,2024-06-17 23:54:05.548 +0700,http://yudopr.dev/blog/mengambil-data-tiktok-dengan-python/,blog,mengambil-data-tiktok-dengan-python,Mengambil Data TikTok dengan Python (Fetching TikTok Data in Python),"0lao6gvtgf9kzfjz1nud4oa5w9mpjqvu"
15174,2024-06-17 17:24:46.468 +0700,http://yudopr.dev/,home,,Home,wp3hpb28ipgbt9op0m7bjommfqi2tnqk
15173,2024-06-17 16:50:26.793 +0700,http://yudopr.dev/,home,,Home,kg94du5km4riglureumop270a4s1bf0e
15172,2024-06-17 15:18:56.613 +0700,http://yudopr.dev/,home,,Home,qtn34zrt7vdg3kyiuhhm531viod8bcz6
15171,2024-06-17 09:35:00.248 +0700,http://yudopr.dev/,home,,Home,"1o8xj7qi44lebvzp4riro3phmilc1cwe"
15170,2024-06-17 06:26:40.808 +0700,http://yudopr.dev/,home,,Home,huwqk0o8b211cek0fdqr40e2nhh875ze
15169,2024-06-17 06:26:40.726 +0700,http://yudopr.dev/,home,,Home,huwqk0o8b211cek0fdqr40e2nhh875ze
15168,2024-06-17 01:19:37.260 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),koo8e0x5qb0rvihvyot6t49gsin6xbdd
15167,2024-06-17 01:15:19.399 +0700,http://yudopr.dev/,home,,Home,"1q61og1fo5prhqefu3l2gmk8upqqkbmu"
15166,2024-06-17 00:36:14.829 +0700,http://yudopr.dev/wp-login.php/,"404",,Halaman tidak ditemukan,"6o0dfftan3w8y8aysxn87xcyjnn9f371"
15165,2024-06-17 00:07:26.902 +0700,http://yudopr.dev/,home,,Home,cyr51po4n14be7ft3yehu6ljfppneehn
15164,2024-06-16 23:28:45.896 +0700,http://yudopr.dev/blog/k-means/,blog,k-means,K-Means: Algoritma Clustering Populer untuk Analisis Data (K-Means: A Popular Clustering Algorithm for Data Analysis),q5w49m9guxeyqysuxomk914y6lx4zwoo
15163,2024-06-16 20:35:28.282 +0700,http://yudopr.dev/,home,,Home,uushra7ogewkgvbot2fbzjmi36dbitop
15162,2024-06-16 19:47:36.177 +0700,http://yudopr.dev/,home,,Home,vih3fr4a35fbr2l5fjftr3zw80kwukat
15161,2024-06-16 19:46:43.428 +0700,http://yudopr.dev/,home,,Home,mxzb4g2qchsdogz2uakd69gfu5rx2u2t
15160,2024-06-16 19:24:35.799 +0700,http://yudopr.dev/,home,,Home,yrs6xnprr5e79ohwq0jqfnrw4lz1ckpx
15159,2024-06-16 18:48:22.103 +0700,http://yudopr.dev/,home,,Home,"6dk1842qoynhok7emijd7zrpaeo8eysf"
15158,2024-06-16 17:01:54.985 +0700,http://yudopr.dev/blog/mengambil-data-tiktok-dengan-python/,blog,mengambil-data-tiktok-dengan-python,Mengambil Data TikTok dengan Python (Fetching TikTok Data in Python),nfmdt8cy7u4tpyowfccc3mc7naw64qkc
15157,2024-06-16 16:55:03.615 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),jp4k9e04e7zaqb8qy4lq5bgj9jnh8mck
15156,2024-06-16 16:37:18.376 +0700,http://yudopr.dev/sitemap.txt/,"404",,Halaman tidak ditemukan,e0xzrgijm4if4w3fk0qavy2qn7nhox2e
15155,2024-06-16 15:51:39.935 +0700,http://yudopr.dev/,home,,Home,x268jxncrur3et38fzyzh7u3zhi6mxzz
15154,2024-06-16 15:45:40.969 +0700,http://yudopr.dev/sitemap.txt/,"404",,Halaman tidak ditemukan,dks83wcbiqbk9qkn2yeijutg9pwn5nx8
15153,2024-06-16 15:31:07.291 +0700,http://yudopr.dev/.env/,"404",,Halaman tidak ditemukan,"1sly1jrqq8b6du9m0yxi4mb66i5jqpuo"
15152,2024-06-16 15:26:55.682 +0700,http://yudopr.dev/blog/,blog,,,ym4cvbzh8wcj6t2bo9t8qcazvzi5elrw
15151,2024-06-16 15:19:53.224 +0700,http://yudopr.dev/,home,,Home,qvp44drx7au2ymm23st7sthrx24bxegq
15150,2024-06-16 14:18:59.617 +0700,http://yudopr.dev/,home,,Home,"8e7bdv03k03f7dd4ppsafqn5luqm7vnt"
15149,2024-06-16 13:29:39.316 +0700,http://yudopr.dev/,home,,Home,erd5mavllv7d1wfj7sg9yp50qqu2h6ch
15148,2024-06-16 10:38:56.318 +0700,http://yudopr.dev/ads.txt/,"404",,Halaman tidak ditemukan,"5ys3erpztn9o85pcj9ivs4gi0kfdef64"
15147,2024-06-16 10:38:54.821 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),"29vasvog2bpohcm9x6q5vn5t27r02cnd"
15146,2024-06-16 10:38:51.910 +0700,http://yudopr.dev/,home,,Home,ltlwrz4uwgzbyq22bqyrs6g0p42om66n
15145,2024-06-16 09:19:41.735 +0700,http://yudopr.dev/,home,,Home,ic2oojpidfr430n20bhvcn8e3tw6xqsi
15144,2024-06-16 09:19:36.338 +0700,http://yudopr.dev/blog/,blog,,,ic2oojpidfr430n20bhvcn8e3tw6xqsi
15143,2024-06-16 09:19:28.549 +0700,http://yudopr.dev/,home,,Home,ic2oojpidfr430n20bhvcn8e3tw6xqsi
15142,2024-06-16 09:19:16.182 +0700,http://yudopr.dev/,home,,Home,f8a4skzle03og9seonl9bz189r89jndp
15141,2024-06-16 09:19:16.023 +0700,http://yudopr.dev/,home,,Home,i5339lwpxh0d3soklzbgt6wi2qys62hs
15140,2024-06-16 09:10:18.360 +0700,http://yudopr.dev/.env/,"404",,Halaman tidak ditemukan,"18gh97ihqn6lwpqu4u8tr49y236tlhdc"
15139,2024-06-16 09:10:18.341 +0700,http://yudopr.dev/.env/,"404",,Halaman tidak ditemukan,ooub9ba2t13hsi2ocihz0z2esho1d5se
15138,2024-06-16 07:33:34.133 +0700,http://yudopr.dev/,home,,Home,"7b8a1to9o2tpbr8ye8gzwx3180l0qdb4"
15137,2024-06-16 05:03:04.527 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),wse58v4gw8o4ifzcz2sndo9849bfj9gq
15136,2024-06-16 05:03:04.289 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),bvv893z0g8bpk1ztd782qjw5jp8d380l
15135,2024-06-16 02:24:44.937 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),"0tib85lmdy5lwgoba59kw8gclz9ob4ur"
15134,2024-06-16 00:45:37.622 +0700,http://yudopr.dev/view-source:/,"404",,Halaman tidak ditemukan,zkt1hk9g9kx6qs58crhuobcxghj12n0n
15133,2024-06-16 00:34:02.010 +0700,http://yudopr.dev/blog/mengambil-data-tiktok-dengan-python/,blog,mengambil-data-tiktok-dengan-python,Mengambil Data TikTok dengan Python (Fetching TikTok Data in Python),"2bbijle83x1113fk8sqf31gjqgju90py"
15132,2024-06-16 00:25:31.005 +0700,http://yudopr.dev/,home,,Home,k4bbipc9xtk897kg3og76aibge2c9u6i
15131,2024-06-15 23:28:36.562 +0700,http://yudopr.dev/wp-ver.php/,"404",,Halaman tidak ditemukan,vt64q6owf8okdy7lrw176y90q1o1ejqt
15130,2024-06-15 22:37:39.278 +0700,http://yudopr.dev/about.php/,"404",,Halaman tidak ditemukan,utbr1sw7pjfeqmzl1nl4if5x7cr12f84
15129,2024-06-15 22:37:25.671 +0700,http://yudopr.dev/admin.php/,"404",,Halaman tidak ditemukan,d2pf7pbfp8weq0742yy6l6f985r2woh0
15128,2024-06-15 22:37:10.704 +0700,http://yudopr.dev/radio.php/,"404",,Halaman tidak ditemukan,pkpwyhb8fhh1i02gx4cv951x393jqdcu
15127,2024-06-15 22:35:54.944 +0700,http://yudopr.dev/wp.php/,"404",,Halaman tidak ditemukan,rb3xj4bit2ihthfixe4yyhmqjr4p4pbs
15126,2024-06-15 22:35:24.382 +0700,http://yudopr.dev/xmlrpc.php/,"404",,Halaman tidak ditemukan,dqqez50mlcc910i91y5bpd1elfm6ux9b
15125,2024-06-15 22:35:03.045 +0700,http://yudopr.dev/dropdown.php/,"404",,Halaman tidak ditemukan,e674b9z5zo6m8a7mbjyxs2pv08tgorpn
15124,2024-06-15 22:34:50.186 +0700,http://yudopr.dev/themes.php/,"404",,Halaman tidak ditemukan,dfcxhnrbz3qi56bnfl7pq7jmzvz31a0i
15123,2024-06-15 22:34:24.612 +0700,http://yudopr.dev/db.php/,"404",,Halaman tidak ditemukan,ynlceekzooxw85x4jnino5yee38160xt
15122,2024-06-15 22:34:11.014 +0700,http://yudopr.dev/wp-blog-header.php/,"404",,Halaman tidak ditemukan,u3ydzjkmdhabgcrmxcgeacj7hayhcnbn
15121,2024-06-15 22:33:55.428 +0700,http://yudopr.dev/mar.php/,"404",,Halaman tidak ditemukan,"16cwumrgw6i9288njkw0pi15fs007lja"
15120,2024-06-15 22:33:41.314 +0700,http://yudopr.dev/ss.php/,"404",,Halaman tidak ditemukan,"56srv3crujz997bx3d9vxgkxucoge5a2"
15119,2024-06-15 22:33:23.355 +0700,http://yudopr.dev/xxc.php/,"404",,Halaman tidak ditemukan,"7qdqws8v5mfop6zntz4it5ipt2x8k1vq"
15118,2024-06-15 22:33:10.610 +0700,http://yudopr.dev/wp-atom.php/,"404",,Halaman tidak ditemukan,"4utesx4eubnau2v6s4t0yykc5gc8cahq"
15117,2024-06-15 22:32:50.228 +0700,http://yudopr.dev/link.php/,"404",,Halaman tidak ditemukan,fh42kx5nyhkh3jxw9w7n9fxuluudvr9n
15116,2024-06-15 22:32:33.233 +0700,http://yudopr.dev/jp.php/,"404",,Halaman tidak ditemukan,hio606x9sqsknccz0bhb50xnweorq2uy
15115,2024-06-15 22:32:18.639 +0700,http://yudopr.dev/edit.php/,"404",,Halaman tidak ditemukan,k64v48qalrs2o08kezc8qveat09yp89v
15114,2024-06-15 22:32:04.633 +0700,http://yudopr.dev/WSOEnigma.php/,"404",,Halaman tidak ditemukan,"15klb2w5btx1ib7iq96obk7i6zrz50r2"
15113,2024-06-15 22:31:51.938 +0700,http://yudopr.dev/wp-login.php/,"404",,Halaman tidak ditemukan,e49q9gekbs4tc2kdducmaeq1jqkmag4c
15112,2024-06-15 22:30:51.241 +0700,http://yudopr.dev/simple.php/,"404",,Halaman tidak ditemukan,zurackwf7jkb7jr6lbz75g955p5q9v2b
15111,2024-06-15 22:23:45.946 +0700,http://yudopr.dev/atomlib.php/,"404",,Halaman tidak ditemukan,jravy64klnref2kla8ws5ecm66dv1w2f
15110,2024-06-15 22:21:51.762 +0700,http://yudopr.dev/hosting.php/,"404",,Halaman tidak ditemukan,prn1l4ragtdsuo6acbgb5zsguikobfcy
15109,2024-06-15 21:22:33.520 +0700,http://yudopr.dev/view-source:/,"404",,Halaman tidak ditemukan,l9blplixzr29u7ut2c85ayw815ypu02d
15108,2024-06-15 19:28:45.031 +0700,http://yudopr.dev/wp-ver.php/,"404",,Halaman tidak ditemukan,m0rmjgbjyfbp52s7zub79duqcjvvg6q2
15107,2024-06-15 16:43:36.048 +0700,http://yudopr.dev/,home,,Home,jj7ow52unlwy96js0jvdshp4qeu4i0g5
15106,2024-06-15 16:43:35.887 +0700,http://yudopr.dev/,home,,Home,jdyxs96ddjyqxcimc658a8l5g769ikv5
15105,2024-06-15 15:22:14.719 +0700,http://yudopr.dev/,home,,Home,icpnov6nebbnh9ksh0keajt6t0ypmn5r
15104,2024-06-15 13:52:32.671 +0700,http://yudopr.dev/blog/,blog,,,la9varr98h9c6dmkgstjcvq4b5hwppox
15103,2024-06-15 13:29:13.901 +0700,http://yudopr.dev/,home,,Home,"8px26d3nr86uz8a3tjqna5bvlna4mngn"
15102,2024-06-15 11:33:46.601 +0700,http://yudopr.dev/,home,,Home,"7xssudgau5seyq26b4vbax87ibh24sg8"
15101,2024-06-15 10:29:39.599 +0700,http://yudopr.dev/,home,,Home,e77d2e77m4tawmr0tqbsn9t73qrll73m
15100,2024-06-15 08:35:56.378 +0700,http://yudopr.dev/blog/k-means/,blog,k-means,K-Means: Algoritma Clustering Populer untuk Analisis Data (K-Means: A Popular Clustering Algorithm for Data Analysis),"7r4ienjkb4n080kaduoj3l4tii8cepdx"
15099,2024-06-15 06:56:28.982 +0700,http://yudopr.dev/,home,,Home,b4v05f9kwdfjnnmse7skorzx4s7ltira
15098,2024-06-15 06:56:28.854 +0700,http://yudopr.dev/,home,,Home,z5xr6t5sorbv3gqu0pr8fv1vxqpkrinb
15097,2024-06-15 06:56:28.606 +0700,http://yudopr.dev/,home,,Home,okj56rik2t2tae48p9o5d19c25u69g20
15096,2024-06-15 06:48:40.847 +0700,http://yudopr.dev/,home,,Home,pa6kw7sa3n478rqsvxh4py7n65ybyh6q
15095,2024-06-15 06:38:57.133 +0700,http://yudopr.dev/blog/menganalisis-data-dari-tiktok/,blog,menganalisis-data-dari-tiktok,Menganalisis Data dari TikTok (Analyzing Data from TikTok),weh98f0f1oaqolb4p8owofdous3mtjv0
15094,2024-06-15 00:07:43.916 +0700,http://yudopr.dev/,home,,Home,dl4z5a7u89be7xwjkl3gctrdpchu61kr
15093,2024-06-14 22:06:11.610 +0700,http://yudopr.dev/,home,,Home,"94nve395laz4yqpb0w218xmqx6c01yyk"
15092,2024-06-14 22:06:09.583 +0700,http://yudopr.dev/temp/,"404",,Halaman tidak ditemukan,"94nve395laz4yqpb0w218xmqx6c01yyk"
15091,2024-06-14 22:06:06.043 +0700,http://yudopr.dev/backup/,"404",,Halaman tidak ditemukan,"94nve395laz4yqpb0w218xmqx6c01yyk"
15090,2024-06-14 22:06:02.910 +0700,http://yudopr.dev/test/,"404",,Halaman tidak ditemukan,"94nve395laz4yqpb0w218xmqx6c01yyk"
15089,2024-06-14 22:05:55.646 +0700,http://yudopr.dev/new/,"404",,Halaman tidak ditemukan,"94nve395laz4yqpb0w218xmqx6c01yyk"
15088,2024-06-14 22:05:50.627 +0700,http://yudopr.dev/old/,"404",,Halaman tidak ditemukan,"94nve395laz4yqpb0w218xmqx6c01yyk"
15087,2024-06-14 22:05:48.217 +0700,http://yudopr.dev/blog/,blog,,,"94nve395laz4yqpb0w218xmqx6c01yyk"
15086,2024-06-14 22:05:45.549 +0700,http://yudopr.dev/wp/,"404",,Halaman tidak ditemukan,"94nve395laz4yqpb0w218xmqx6c01yyk"
15085,2024-06-14 22:05:42.883 +0700,http://yudopr.dev/wordpress/,"404",,Halaman tidak ditemukan,"94nve395laz4yqpb0w218xmqx6c01yyk"
15084,2024-06-14 21:20:20.398 +0700,http://yudopr.dev/inputs.php/,"404",,Halaman tidak ditemukan,aa8izhmor0lcearwwud5jw2eltareyb0
15083,2024-06-14 21:18:37.313 +0700,http://yudopr.dev/,home,,Home,"3na1pv4n5zwep48s1mw7xahb6okebjpp"
15082,2024-06-14 19:43:25.407 +0700,http://yudopr.dev/,home,,Home,ytgmaffs6p5rspv05y0s2z690w18jlvk
15081,2024-06-14 19:43:25.101 +0700,http://yudopr.dev/,home,,Home,seuf83m3lqdsr7a5s9pxgwm4f4hbonlf
15080,2024-06-14 19:07:18.292 +0700,http://yudopr.dev/,home,,Home,"7uyh6jtvzv6mjolrqewgumbs6tf6veda"
15079,2024-06-14 15:58:53.003 +0700,http://yudopr.dev/,home,,Home,uh8f0el356awpqjw1n6zwiyo8b8uayh9
15078,2024-06-14 13:37:45.353 +0700,http://yudopr.dev/,home,,Home,t3k98dx3rmp24lc8v3c32uvgaq9rd4kw
15077,2024-06-14 11:00:40.130 +0700,http://yudopr.dev/wp-login.php/,"404",,Halaman tidak ditemukan,kuygw5qgacp280z7ovuf4gyrg5ey95xg
15076,2024-06-14 10:50:58.250 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),ed9g9zbhhhssqlipneguwt4linl9azoe
15075,2024-06-14 10:50:58.005 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),kevgtmv5mskgc0nay88se4cjc1xbf4pw
15074,2024-06-14 10:00:14.248 +0700,http://yudopr.dev/,home,,Home,pzz8vqu0jkckckpkpsbe5k6a173fqrf6
15073,2024-06-14 09:58:21.206 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),qse8y953uqf9v82dn8oktcyjxto57a5w
15072,2024-06-14 09:58:21.074 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),auyhb93edaj87k2jnuweq4umkwsw4s1v
15071,2024-06-14 09:57:23.265 +0700,http://yudopr.dev/,home,,Home,"4kaoblidjm7m358c1b32k37njecgyoa8"
15070,2024-06-14 09:44:22.131 +0700,http://yudopr.dev/,home,,Home,ee2shqbr140etzs964x7vox2fb8uihlz
15069,2024-06-14 09:44:14.377 +0700,http://yudopr.dev/,home,,Home,l44jjaic8h4g1um14ux3zf6uv8rj8kud
15068,2024-06-14 09:11:41.010 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"6836lqn3xb3cbyoox1jz1os8m7xmxln3"
15067,2024-06-14 09:11:40.804 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"8ua5lo6ky0nehv49nny7voqjriwe7478"
15066,2024-06-14 08:28:01.787 +0700,http://yudopr.dev/blog/,blog,,,xmlon0bdwg636xdaniezzk9xvhm2vlyz
15065,2024-06-14 08:28:01.615 +0700,http://yudopr.dev/blog/,blog,,,shsb1thx39xsrqqij41cgnpfb3c8iwc4
15064,2024-06-14 07:41:41.377 +0700,http://yudopr.dev/,home,,Home,dpdoc22w1816gxo90j4qqusdzowwtqkk
15063,2024-06-14 07:41:41.208 +0700,http://yudopr.dev/,home,,Home,jk89k6ikausckt3so1gckd8bz6nxtn5z
15062,2024-06-14 06:29:40.150 +0700,http://yudopr.dev/,home,,Home,yvy3vpgroej2so2z44jdocls8gilfn57
15061,2024-06-14 04:30:30.152 +0700,http://yudopr.dev/,home,,Home,kjqy70puu6bltqkjzvgq30qcxkwy4kle
15060,2024-06-14 01:21:07.768 +0700,http://yudopr.dev/wp-login.php/,"404",,Halaman tidak ditemukan,ys1r6sfendo1d3mdi37l57forsg1oxwl
15059,2024-06-13 23:14:44.781 +0700,http://yudopr.dev/blog/k-means/,blog,k-means,K-Means: Algoritma Clustering Populer untuk Analisis Data (K-Means: A Popular Clustering Algorithm for Data Analysis),"3p8cc81don1nz0qo7qhinhf7rf6r429z"
15058,2024-06-13 23:14:44.730 +0700,http://yudopr.dev/blog/k-means/,blog,k-means,K-Means: Algoritma Clustering Populer untuk Analisis Data (K-Means: A Popular Clustering Algorithm for Data Analysis),m31uefnr80eeonvbqo3omwgvtcqyovge
15057,2024-06-13 22:34:25.297 +0700,http://yudopr.dev/wp-login.php/,"404",,Halaman tidak ditemukan,"2cqm11bvab112g3hzz1x4cn555y0shpy"
15056,2024-06-13 22:34:24.800 +0700,http://yudopr.dev/install.php/,"404",,Halaman tidak ditemukan,s57y30vg3nboeygolqwi9c5r69la3rfl
15055,2024-06-13 22:34:24.349 +0700,http://yudopr.dev/fw.php/,"404",,Halaman tidak ditemukan,"7cuqpctoyqzc3h6qang9fs9n13q8e6nz"
15054,2024-06-13 22:34:22.942 +0700,http://yudopr.dev/alfanew.php/,"404",,Halaman tidak ditemukan,i94bx6axv9z32n6cqomluns3upq2mxwr
15053,2024-06-13 22:34:22.083 +0700,http://yudopr.dev/dropdown.php/,"404",,Halaman tidak ditemukan,"9o4q4grx7m0wby0nmhme0oh5j88ilrcf"
15052,2024-06-13 22:34:21.631 +0700,http://yudopr.dev/ws.php/,"404",,Halaman tidak ditemukan,voh4qtmrgp5g2udx8g0ecrkemeu286u4
15051,2024-06-13 22:34:20.769 +0700,http://yudopr.dev/shell.php/,"404",,Halaman tidak ditemukan,smfn7tcb3a3vx6rc9rii5chlusj4tbyi
15050,2024-06-13 22:34:20.205 +0700,http://yudopr.dev/as.php/,"404",,Halaman tidak ditemukan,iwxq1mhov3ztyssfdw1g3b4nb57jp40n
15049,2024-06-13 22:34:19.746 +0700,http://yudopr.dev/ini.php/,"404",,Halaman tidak ditemukan,"18gs6f3avwgh875uw2lyyodbq3hhymui"
15048,2024-06-13 22:34:18.880 +0700,http://yudopr.dev/themes.php/,"404",,Halaman tidak ditemukan,"0y8t0lriutqpvg60uihjwaapvfq2yqzg"
15047,2024-06-13 22:34:18.267 +0700,http://yudopr.dev/blog.php/,"404",,Halaman tidak ditemukan,"4ijz2tqq9e3souum8s8qbsqbp9ohc11h"
15046,2024-06-13 22:34:17.818 +0700,http://yudopr.dev/moon.php/,"404",,Halaman tidak ditemukan,wxfvryo4b3pvsm39sjz4recjzap0lmuk
15045,2024-06-13 22:34:17.317 +0700,http://yudopr.dev/xmrlpc.php/,"404",,Halaman tidak ditemukan,f82hkywrdfd2d5uasqzz23qfpae5b3ah
15044,2024-06-13 22:34:16.819 +0700,http://yudopr.dev/plugins.php/,"404",,Halaman tidak ditemukan,t1pf9pm8aneruecl1nl6z37o93pdvm2w
15043,2024-06-13 22:34:16.271 +0700,http://yudopr.dev/radio.php/,"404",,Halaman tidak ditemukan,fbgavwbyg2pklgho22d8qc0gy9rhfgob
15042,2024-06-13 22:34:15.787 +0700,http://yudopr.dev/updates.php/,"404",,Halaman tidak ditemukan,sjgd8iujl23bvmty5t08wo2qglin6c7y
15041,2024-06-13 22:34:15.354 +0700,http://yudopr.dev/404.php/,"404",,Halaman tidak ditemukan,bzpb5w4cs2qy1ub0w7upfn54binnwa51
15040,2024-06-13 22:34:14.662 +0700,http://yudopr.dev/wp-activate.php/,"404",,Halaman tidak ditemukan,lemtbjuoamgqr73zj561xj3331wff1dk
15039,2024-06-13 22:34:13.780 +0700,http://yudopr.dev/bypass.php/,"404",,Halaman tidak ditemukan,sujjrczo8o2zfvo89hua0hh8fl9y0yze
15038,2024-06-13 22:34:12.826 +0700,http://yudopr.dev/wp-conflg.php/,"404",,Halaman tidak ditemukan,udmu5f37g1596316pppavfjbbhhqhlvw
15037,2024-06-13 22:34:12.260 +0700,http://yudopr.dev/wp.php/,"404",,Halaman tidak ditemukan,zek8qsu0l5w1ubh4bjioe0n04hn1y87h
